,Environment,Algorithm,Steps,Run,AUC,Return,P_AUC
292,DRQN-3.json,DRQN-3,500000,23,0.6591017912052314,3295.5089560261567,0.7742264235238683
293,DRQN-3.json,DRQN-3,500000,26,0.8631477137594904,4315.738568797452,1.0004104780290883
294,DRQN-3.json,DRQN-3,500000,11,0.7805092776673455,3902.5463883367274,0.7920149893440235
295,DRQN-3.json,DRQN-3,500000,20,0.7192072755764237,3596.0363778821184,0.8286820786702407
296,DRQN-3.json,DRQN-3,500000,29,0.8108678246175799,4054.3391230878997,0.9631961174657595
297,DRQN-9.json,DRQN-9,500000,9,1.0338304592185534,5169.152296092767,1.1340378709242258
298,DRQN-9.json,DRQN-9,500000,24,0.9448044240249834,4724.022120124917,1.0430039966669467
299,DRQN-9.json,DRQN-9,500000,3,0.9378711738956136,4689.355869478068,1.0273618296578175
300,DRQN-9.json,DRQN-9,500000,0,1.2005252153810615,6002.626076905308,1.3122316656241078
301,DRQN-9.json,DRQN-9,500000,6,1.1222467863037366,5611.233931518684,1.228632967877567
302,DRQN-9.json,DRQN-9,500000,15,1.0328113846025238,5164.056923012618,1.1387393592718558
303,DRQN-9.json,DRQN-9,500000,12,1.0246367012482405,5123.183506241203,1.1166235441455241
304,DRQN-9.json,DRQN-9,500000,21,1.1225123952768354,5612.561976384177,1.2323858547376918
305,DRQN-9.json,DRQN-9,500000,18,1.2034017212814747,6017.008606407373,1.3207317314899787
306,DRQN-9.json,DRQN-9,500000,27,1.0272479755830315,5136.239877915157,1.1330102208425232
307,DRQN-9.json,DRQN-9,500000,4,1.0246686812477772,5123.343406238886,1.1135360163887336
308,DRQN-9.json,DRQN-9,500000,13,0.7666974184725089,3833.487092362545,0.8455813488292095
309,DRQN-9.json,DRQN-9,500000,16,1.1100852152037561,5550.426076018781,1.2295287104977648
310,DRQN-9.json,DRQN-9,500000,10,0.7749374592665117,3874.6872963325586,0.84677237680303
311,DRQN-9.json,DRQN-9,500000,7,1.2010245262555899,6005.122631277949,1.318330207513389
312,DRQN-9.json,DRQN-9,500000,1,1.0355563503931056,5177.781751965527,1.1241334353622492
313,DRQN-9.json,DRQN-9,500000,28,1.1184236555565925,5592.118277782963,1.2259785904013867
314,DRQN-9.json,DRQN-9,500000,25,1.0348550269376005,5174.275134688002,1.1315452178997834
315,DRQN-9.json,DRQN-9,500000,19,1.1951539796555075,5975.769898277537,1.3305308717005762
316,DRQN-9.json,DRQN-9,500000,22,1.1269031773209495,5634.515886604748,1.2277688489215366
317,DRQN-9.json,DRQN-9,500000,5,1.1196527338899886,5598.263669449943,1.2233211562138577
318,DRQN-9.json,DRQN-9,500000,2,1.1992261026443718,5996.1305132218595,1.2965383625453264
319,DRQN-9.json,DRQN-9,500000,8,1.02952873901499,5147.64369507495,1.1526850444364019
320,DRQN-9.json,DRQN-9,500000,26,1.1310586764192823,5655.293382096412,1.232790759990296
321,DRQN-9.json,DRQN-9,500000,20,0.9482897974345469,4741.448987172735,1.044233782596858
322,DRQN-9.json,DRQN-9,500000,29,1.027222057965432,5136.11028982716,1.130003237570716
323,DRQN-9.json,DRQN-9,500000,11,1.031062871079791,5155.314355398956,1.1356430368781836
324,DRQN-9.json,DRQN-9,500000,14,0.8526207546011519,4263.10377300576,0.9291898682416836
325,DRQN-9.json,DRQN-9,500000,17,1.0328837674869078,5164.4188374345395,1.1420001545640213
326,DRQN-9.json,DRQN-9,500000,23,0.8564790861346604,4282.395430673302,0.9416613714662074
327,DRQN-15.json,DRQN-15,500000,21,1.1000622617451732,5500.311308725866,1.1816192495881397
328,DRQN-15.json,DRQN-15,500000,3,0.9087024023257702,4543.512011628851,0.8071939185483873
329,DRQN-15.json,DRQN-15,500000,15,1.0248264471547328,5124.1322357736635,1.0947067483942656
330,DRQN-15.json,DRQN-15,500000,24,0.9347887742681754,4673.943871340877,1.022236080911607
331,DRQN-15.json,DRQN-15,500000,6,1.097101727502447,5485.5086375122355,1.2000576818668764
332,DRQN-15.json,DRQN-15,500000,10,0.7486141672769456,3743.070836384728,0.7323690803403338
333,DRQN-15.json,DRQN-15,500000,13,0.7502037351339632,3751.0186756698163,0.7987722300019106
334,DRQN-15.json,DRQN-15,500000,16,1.088480313693318,5442.40156846659,1.2170339843814804
335,DRQN-15.json,DRQN-15,500000,28,1.081476187985373,5407.380939926865,1.0637493194583998
336,DRQN-15.json,DRQN-15,500000,25,1.0070992967592247,5035.496483796123,1.096933532404232
337,DRQN-15.json,DRQN-15,500000,19,1.1575355768279936,5787.677884139967,1.2337532288455118
338,DRQN-15.json,DRQN-15,500000,2,1.1871503487035784,5935.7517435178925,1.333602024912642
339,DRQN-15.json,DRQN-15,500000,5,1.09934165602344,5496.7082801172,1.2041987364094362
340,DRQN-15.json,DRQN-15,500000,26,1.0974680119146134,5487.340059573067,1.1502492630350147
341,DRQN-15.json,DRQN-15,500000,23,0.8490450721764778,4245.225360882389,0.9272063544133469
342,DRQN-15.json,DRQN-15,500000,11,1.0039012469086874,5019.506234543437,1.1033187182530304
343,DRQN-15.json,DRQN-15,500000,14,0.8469365955583471,4234.6829777917355,0.9452417319931633
344,DRQN-15.json,DRQN-15,500000,20,0.9315018099488096,4657.509049744048,1.00497529831255
345,DRQN-15.json,DRQN-15,500000,29,1.0084363899576567,5042.181949788283,1.0772389602268744
346,DQN-5.json,DQN-5,500000,21,0.8516629118738523,4258.314559369262,1.1411924537052465
347,DQN-5.json,DQN-5,500000,12,0.7954921913145219,3977.4609565726096,1.0439877117895613
348,DQN-5.json,DQN-5,500000,6,0.7829503013458173,3914.7515067290865,1.1383587553359498
349,DQN-5.json,DQN-5,500000,24,0.6669426658295442,3334.713329147721,0.9698641222420294
350,DQN-5.json,DQN-5,500000,15,0.829043798338315,4145.218991691575,1.0126782694136685
351,DQN-5.json,DQN-5,500000,0,0.9560417317197156,4780.208658598578,1.187368310894753
352,DQN-5.json,DQN-5,500000,3,0.6960747925963553,3480.3739629817765,0.95667605820476
353,DQN-5.json,DQN-5,500000,9,0.7873102376090587,3936.5511880452937,1.0566232188959865
354,DQN-5.json,DQN-5,500000,18,0.9695562171871561,4847.7810859357805,1.1899955159741722
355,DQN-5.json,DQN-5,500000,27,0.8432959727289424,4216.479863644712,1.0265461779654876
356,DQN-5.json,DQN-5,500000,13,0.48722500759092474,2436.1250379546236,0.7912083101851204
357,DQN-5.json,DQN-5,500000,1,0.7221070002190229,3610.5350010951142,1.0518074934556438
358,DQN-5.json,DQN-5,500000,10,0.6055823200601084,3027.911600300542,0.7664894740201461
359,DQN-5.json,DQN-5,500000,4,0.8085642221170943,4042.8211105854716,1.0223203045087217
360,DQN-5.json,DQN-5,500000,16,0.880012303569802,4400.06151784901,1.0648210419104456
361,DQN-5.json,DQN-5,500000,7,0.9315386191135192,4657.693095567596,1.1772567563496605
362,DQN-5.json,DQN-5,500000,22,0.7753662077365665,3876.8310386828325,1.142804433209345
363,DQN-5.json,DQN-5,500000,25,0.8226755692982942,4113.377846491471,0.9984790421579223
364,DQN-5.json,DQN-5,500000,28,0.7983381158522951,3991.6905792614752,1.1421278977798708
365,DQN-5.json,DQN-5,500000,19,0.947542644188143,4737.7132209407155,1.2151682325226998
366,DQN-5.json,DQN-5,500000,2,0.8623721734381586,4311.860867190793,1.2150258948704091
367,DQN-5.json,DQN-5,500000,8,0.8342199503585456,4171.099751792728,0.9974130546658198
368,DQN-5.json,DQN-5,500000,5,0.8719843890944244,4359.921945472122,1.1226132355988812
369,DQN-5.json,DQN-5,500000,23,0.6617835726713975,3308.9178633569877,0.8354740734103583
370,DQN-5.json,DQN-5,500000,11,0.8249348862717512,4124.674431358756,1.0437640137680442
371,DQN-5.json,DQN-5,500000,17,0.8061968261374195,4030.9841306870976,0.9735705607399056
372,DQN-5.json,DQN-5,500000,20,0.6490231460345145,3245.1157301725725,0.9805001389108029
373,DQN-5.json,DQN-5,500000,14,0.6128313659837092,3064.1568299185465,0.8799243488457993
374,DQN-5.json,DQN-5,500000,29,0.7828527573104815,3914.263786552408,1.0397135826507744
375,DQN-5.json,DQN-5,500000,26,0.8042115839231998,4021.057919615999,1.1441384608569611
376,DRQN-11.json,DRQN-11,500000,15,1.0292309243608482,5146.15462180424,1.1316426934256079
377,DRQN-11.json,DRQN-11,500000,18,1.1937318622148567,5968.659311074283,1.3105304931976802
378,DRQN-11.json,DRQN-11,500000,24,0.9413272790961477,4706.636395480738,1.018095325088523
379,DRQN-11.json,DRQN-11,500000,6,1.1133727433714946,5566.863716857473,1.2351080072856917
380,DRQN-11.json,DRQN-11,500000,9,1.0263412751381784,5131.706375690892,1.1289973957273671
381,DRQN-11.json,DRQN-11,500000,21,1.0977191038682623,5488.595519341312,1.2271016782604451
382,DRQN-11.json,DRQN-11,500000,0,1.1912872135666457,5956.436067833229,1.3139075012630492
383,DRQN-11.json,DRQN-11,500000,12,1.0291761622986155,5145.880811493078,1.1508094338692896
384,DRQN-11.json,DRQN-11,500000,3,0.9445677249598079,4722.838624799039,1.0327702276393074
385,DRQN-11.json,DRQN-11,500000,27,1.020229295281245,5101.146476406225,1.1109618347707793
386,DRQN-11.json,DRQN-11,500000,4,1.0321133005630874,5160.566502815437,1.1148213404357699
387,DRQN-11.json,DRQN-11,500000,10,0.7676355066995939,3838.1775334979693,0.8482046345513744
388,DRQN-11.json,DRQN-11,500000,16,1.1240708893470976,5620.354446735488,1.2483458336014732
389,DRQN-11.json,DRQN-11,500000,13,0.7638919634077698,3819.459817038849,0.8499639346033931
390,DRQN-11.json,DRQN-11,500000,7,1.2031205149897681,6015.602574948841,1.3175518935607204
391,DRQN-11.json,DRQN-11,500000,1,1.0271545464487666,5135.772732243833,1.1156609127243362
392,DRQN-11.json,DRQN-11,500000,19,1.2060618907660856,6030.3094538304285,1.327459957108862
393,DRQN-11.json,DRQN-11,500000,22,1.1079560946544755,5539.780473272378,1.2120560307086536
394,DRQN-11.json,DRQN-11,500000,25,1.0307734944457814,5153.867472228907,1.1236347280065069
395,DRQN-11.json,DRQN-11,500000,28,1.1044021074552215,5522.010537276107,1.2213446226303855
396,DRQN-11.json,DRQN-11,500000,5,1.1197696761594824,5598.848380797412,1.2290526517437226
397,DRQN-11.json,DRQN-11,500000,2,1.1988421339199828,5994.210669599914,1.2900637114715974
398,DRQN-11.json,DRQN-11,500000,8,1.0299289825500126,5149.644912750064,1.1409747922174718
399,DRQN-11.json,DRQN-11,500000,14,0.8518327212388173,4259.163606194086,0.9216832342024811
400,DRQN-11.json,DRQN-11,500000,11,1.0282264472771039,5141.13223638552,1.1123840356889731
401,DRQN-11.json,DRQN-11,500000,23,0.8587053285266043,4293.526642633022,0.9393274356963379
402,DRQN-11.json,DRQN-11,500000,29,1.0293658314794392,5146.829157397196,1.1436513220184223
403,DRQN-11.json,DRQN-11,500000,20,0.9478304352879271,4739.152176439636,1.0295962974147645
404,DRQN-11.json,DRQN-11,500000,17,1.0311780370959827,5155.890185479913,1.1231499891711287
405,DRQN-11.json,DRQN-11,500000,26,1.1181852372030072,5590.926186015036,1.2179164304272927
