,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
71,gridworldpartial_scratch,DQN-ReLU-Gridworld-170,170,100000,3,4.99,730.0,0.47651006711409394
72,gridworldpartial_scratch,DQN-ReLU-Gridworld-170,170,100000,4,4.8,861.0,0.3533834586466165
73,gridworldpartial_scratch,DQN-ReLU-Gridworld-170,170,100000,1,4.260000000000001,598.0,0.48
74,gridworldpartial_scratch,DQN-ReLU-Gridworld-170,170,100000,2,2.8299999999999996,350.0,0.24369747899159663
75,gridworldpartial_scratch,DQN-FTA-Gridworld-125,125,100000,0,1.11,114.0,0.09174311926605505
76,gridworldpartial_scratch,DQN-FTA-Gridworld-125,125,100000,3,1.18,129.0,0.15789473684210525
77,gridworldpartial_scratch,DQN-FTA-Gridworld-125,125,100000,4,1.11,117.0,0.07547169811320754
78,gridworldpartial_scratch,DQN-FTA-Gridworld-125,125,100000,1,1.29,140.0,0.12612612612612611
79,gridworldpartial_scratch,DQN-FTA-Gridworld-125,125,100000,2,1.1300000000000001,133.0,0.09259259259259259
80,gridworldpartial_scratch,DQN-ReLU-Gridworld-20,20,100000,0,5.08,947.0,0.6456310679611651
81,gridworldpartial_scratch,DQN-ReLU-Gridworld-20,20,100000,3,6.22,1414.0,0.6970954356846473
82,gridworldpartial_scratch,DQN-ReLU-Gridworld-20,20,100000,4,6.86,1459.0,0.6919831223628692
83,gridworldpartial_scratch,DQN-ReLU-Gridworld-20,20,100000,1,5.45,1041.0,0.7431906614785992
84,gridworldpartial_scratch,DQN-ReLU-Gridworld-20,20,100000,2,6.22,1340.0,0.670995670995671
85,gridworldpartial_scratch,DQN-FTA-Gridworld-130,130,100000,3,9.88,5073.0,0.9946808510638298
86,gridworldpartial_scratch,DQN-FTA-Gridworld-130,130,100000,0,9.879999999999999,5050.0,0.9915966386554622
87,gridworldpartial_scratch,DQN-FTA-Gridworld-130,130,100000,4,9.27,5004.0,0.9918831168831169
88,gridworldpartial_scratch,DQN-FTA-Gridworld-130,130,100000,1,9.05,4425.0,0.9842829076620825
89,gridworldpartial_scratch,DQN-FTA-Gridworld-130,130,100000,2,9.9,5175.0,0.9931506849315068
90,gridworldpartial_scratch,DQN-ReLU-Gridworld-25,25,100000,3,6.970000000000001,1683.0,0.73828125
91,gridworldpartial_scratch,DQN-ReLU-Gridworld-25,25,100000,0,6.24,1443.0,0.7
92,gridworldpartial_scratch,DQN-ReLU-Gridworld-25,25,100000,4,6.489999999999999,1460.0,0.6973684210526315
93,gridworldpartial_scratch,DQN-ReLU-Gridworld-25,25,100000,1,6.76,1549.0,0.7276422764227642
94,gridworldpartial_scratch,DQN-ReLU-Gridworld-25,25,100000,2,6.88,1549.0,0.6798245614035088
95,gridworldpartial_scratch,DQN-FTA-Gridworld-135,135,100000,0,9.18,4066.0,0.9860834990059643
96,gridworldpartial_scratch,DQN-FTA-Gridworld-135,135,100000,3,8.940000000000001,3851.0,0.9898373983739838
97,gridworldpartial_scratch,DQN-FTA-Gridworld-135,135,100000,4,8.79,3817.0,0.9858870967741935
98,gridworldpartial_scratch,DQN-FTA-Gridworld-135,135,100000,1,9.02,3966.0,0.9812108559498957
99,gridworldpartial_scratch,DQN-FTA-Gridworld-135,135,100000,2,8.33,3617.0,0.9918367346938776
100,gridworldpartial_scratch,DQN-ReLU-Gridworld-30,30,100000,3,5.93,1315.0,0.7100840336134454
