,Environment,Algorithm,Goal,Seed,AUC,Experiment
1495,transfer,DQN-ReLU-vf5-transfer-51,52,1,10.0,DQN-ReLU-vf5-transfer
1496,transfer,DQN-ReLU-vf5-transfer-51,52,4,10.0,DQN-ReLU-vf5-transfer
1497,transfer,DQN-ReLU-vf5-transfer-51,52,0,10.0,DQN-ReLU-vf5-transfer
1498,transfer,DQN-ReLU-vf5-transfer-51,52,3,10.0,DQN-ReLU-vf5-transfer
1499,transfer,DQN-ReLU-vf5-transfer-51,52,2,10.0,DQN-ReLU-vf5-transfer
1500,transfer,DQN-ReLU-transfer-97,98,1,8.98,DQN-ReLU-transfer
1501,transfer,DQN-ReLU-transfer-97,98,2,9.15,DQN-ReLU-transfer
1502,transfer,DQN-ReLU-transfer-97,98,0,8.88,DQN-ReLU-transfer
1503,transfer,DQN-ReLU-transfer-97,98,3,9.91,DQN-ReLU-transfer
1504,transfer,DQN-ReLU-transfer-97,98,4,9.88,DQN-ReLU-transfer
1505,transfer,DQN-ReLU-transfer-80,81,2,5.86,DQN-ReLU-transfer
1506,transfer,DQN-ReLU-transfer-80,81,1,8.35,DQN-ReLU-transfer
1507,transfer,DQN-ReLU-transfer-80,81,3,8.52,DQN-ReLU-transfer
1508,transfer,DQN-ReLU-transfer-80,81,4,7.0600000000000005,DQN-ReLU-transfer
1509,transfer,DQN-ReLU-transfer-80,81,0,9.29,DQN-ReLU-transfer
1510,transfer,DQN-ReLU-transfer-39,40,3,9.99,DQN-ReLU-transfer
1511,transfer,DQN-ReLU-transfer-39,40,2,9.96,DQN-ReLU-transfer
1512,transfer,DQN-ReLU-transfer-39,40,1,9.87,DQN-ReLU-transfer
1513,transfer,DQN-ReLU-transfer-39,40,4,9.96,DQN-ReLU-transfer
1514,transfer,DQN-ReLU-transfer-39,40,0,9.98,DQN-ReLU-transfer
1515,transfer,DQN-ReLU-vf5-transfer-30,31,3,9.87,DQN-ReLU-vf5-transfer
1516,transfer,DQN-ReLU-vf5-transfer-30,31,2,9.61,DQN-ReLU-vf5-transfer
1517,transfer,DQN-ReLU-vf5-transfer-30,31,1,9.22,DQN-ReLU-vf5-transfer
1518,transfer,DQN-ReLU-vf5-transfer-30,31,4,9.01,DQN-ReLU-vf5-transfer
1519,transfer,DQN-ReLU-vf5-transfer-30,31,0,9.28,DQN-ReLU-vf5-transfer
1520,transfer,DQN-ReLU-transfer-23,24,3,10.0,DQN-ReLU-transfer
1521,transfer,DQN-ReLU-transfer-23,24,4,9.97,DQN-ReLU-transfer
1522,transfer,DQN-ReLU-transfer-23,24,2,9.96,DQN-ReLU-transfer
1523,transfer,DQN-ReLU-transfer-23,24,0,10.0,DQN-ReLU-transfer
1524,transfer,DQN-ReLU-transfer-23,24,1,10.0,DQN-ReLU-transfer
1525,transfer,DQN-ReLU-transfer-162,163,3,8.629999999999999,DQN-ReLU-transfer
1526,transfer,DQN-ReLU-transfer-162,163,4,7.97,DQN-ReLU-transfer
1527,transfer,DQN-ReLU-transfer-162,163,1,6.390000000000001,DQN-ReLU-transfer
1528,transfer,DQN-ReLU-transfer-162,163,2,4.779999999999999,DQN-ReLU-transfer
1529,transfer,DQN-ReLU-transfer-162,163,0,8.24,DQN-ReLU-transfer
1530,transfer,DQN-ReLU-vf5-transfer-146,147,4,9.62,DQN-ReLU-vf5-transfer
1531,transfer,DQN-ReLU-vf5-transfer-146,147,2,9.11,DQN-ReLU-vf5-transfer
1532,transfer,DQN-ReLU-vf5-transfer-146,147,1,9.38,DQN-ReLU-vf5-transfer
1533,transfer,DQN-ReLU-vf5-transfer-146,147,0,9.99,DQN-ReLU-vf5-transfer
1534,transfer,DQN-ReLU-vf5-transfer-146,147,3,9.96,DQN-ReLU-vf5-transfer
1535,transfer,DQN-ReLU-transfer-114,115,2,2.5199999999999996,DQN-ReLU-transfer
1536,transfer,DQN-ReLU-transfer-114,115,1,8.18,DQN-ReLU-transfer
1537,transfer,DQN-ReLU-transfer-114,115,4,4.7,DQN-ReLU-transfer
1538,transfer,DQN-ReLU-transfer-114,115,3,8.32,DQN-ReLU-transfer
1539,transfer,DQN-ReLU-transfer-114,115,0,9.16,DQN-ReLU-transfer
1540,transfer,DQN-ReLU-transfer-55,56,3,1.6800000000000002,DQN-ReLU-transfer
1541,transfer,DQN-ReLU-transfer-55,56,2,8.96,DQN-ReLU-transfer
1542,transfer,DQN-ReLU-transfer-55,56,4,9.92,DQN-ReLU-transfer
1543,transfer,DQN-ReLU-transfer-55,56,0,9.95,DQN-ReLU-transfer
1544,transfer,DQN-ReLU-transfer-55,56,1,7.25,DQN-ReLU-transfer
1545,transfer,DQN-ReLU-vf5-transfer-147,148,3,10.0,DQN-ReLU-vf5-transfer
1546,transfer,DQN-ReLU-vf5-transfer-147,148,4,9.96,DQN-ReLU-vf5-transfer
1547,transfer,DQN-ReLU-vf5-transfer-147,148,0,9.63,DQN-ReLU-vf5-transfer
1548,transfer,DQN-ReLU-vf5-transfer-147,148,1,10.0,DQN-ReLU-vf5-transfer
1549,transfer,DQN-ReLU-vf5-transfer-147,148,2,9.08,DQN-ReLU-vf5-transfer
1550,transfer,DQN-ReLU-vf5-transfer-151,152,4,9.96,DQN-ReLU-vf5-transfer
1551,transfer,DQN-ReLU-vf5-transfer-151,152,0,9.96,DQN-ReLU-vf5-transfer
1552,transfer,DQN-ReLU-vf5-transfer-151,152,2,9.14,DQN-ReLU-vf5-transfer
1553,transfer,DQN-ReLU-vf5-transfer-151,152,1,9.78,DQN-ReLU-vf5-transfer
1554,transfer,DQN-ReLU-vf5-transfer-151,152,3,10.0,DQN-ReLU-vf5-transfer
1555,transfer,DQN-ReLU-vf5-transfer-27,28,4,9.41,DQN-ReLU-vf5-transfer
1556,transfer,DQN-ReLU-vf5-transfer-27,28,1,9.96,DQN-ReLU-vf5-transfer
1557,transfer,DQN-ReLU-vf5-transfer-27,28,0,9.17,DQN-ReLU-vf5-transfer
1558,transfer,DQN-ReLU-vf5-transfer-27,28,2,9.46,DQN-ReLU-vf5-transfer
1559,transfer,DQN-ReLU-vf5-transfer-27,28,3,9.89,DQN-ReLU-vf5-transfer
1560,transfer,DQN-ReLU-vf5-transfer-127,128,4,9.94,DQN-ReLU-vf5-transfer
1561,transfer,DQN-ReLU-vf5-transfer-127,128,0,10.0,DQN-ReLU-vf5-transfer
1562,transfer,DQN-ReLU-vf5-transfer-127,128,2,9.65,DQN-ReLU-vf5-transfer
1563,transfer,DQN-ReLU-vf5-transfer-127,128,3,9.95,DQN-ReLU-vf5-transfer
1564,transfer,DQN-ReLU-vf5-transfer-127,128,1,10.0,DQN-ReLU-vf5-transfer
1565,transfer,DQN-ReLU-transfer-35,36,3,9.96,DQN-ReLU-transfer
1566,transfer,DQN-ReLU-transfer-35,36,0,9.93,DQN-ReLU-transfer
1567,transfer,DQN-ReLU-transfer-35,36,2,9.94,DQN-ReLU-transfer
1568,transfer,DQN-ReLU-transfer-35,36,4,9.95,DQN-ReLU-transfer
1569,transfer,DQN-ReLU-transfer-35,36,1,9.98,DQN-ReLU-transfer
1570,transfer,DQN-ReLU-transfer-103,104,4,1.65,DQN-ReLU-transfer
1571,transfer,DQN-ReLU-transfer-103,104,0,8.67,DQN-ReLU-transfer
1572,transfer,DQN-ReLU-transfer-103,104,2,5.380000000000001,DQN-ReLU-transfer
1573,transfer,DQN-ReLU-transfer-103,104,1,8.34,DQN-ReLU-transfer
1574,transfer,DQN-ReLU-transfer-103,104,3,7.94,DQN-ReLU-transfer
1575,transfer,DQN-ReLU-transfer-102,103,4,9.85,DQN-ReLU-transfer
1576,transfer,DQN-ReLU-transfer-102,103,3,9.41,DQN-ReLU-transfer
1577,transfer,DQN-ReLU-transfer-102,103,2,8.73,DQN-ReLU-transfer
1578,transfer,DQN-ReLU-transfer-102,103,0,8.96,DQN-ReLU-transfer
1579,transfer,DQN-ReLU-transfer-102,103,1,9.09,DQN-ReLU-transfer
1580,transfer,DQN-ReLU-transfer-38,39,4,9.98,DQN-ReLU-transfer
1581,transfer,DQN-ReLU-transfer-38,39,3,9.99,DQN-ReLU-transfer
1582,transfer,DQN-ReLU-transfer-38,39,2,9.99,DQN-ReLU-transfer
1583,transfer,DQN-ReLU-transfer-38,39,1,9.93,DQN-ReLU-transfer
1584,transfer,DQN-ReLU-transfer-38,39,0,9.83,DQN-ReLU-transfer
1585,transfer,DQN-ReLU-vf5-transfer-50,51,4,9.68,DQN-ReLU-vf5-transfer
1586,transfer,DQN-ReLU-vf5-transfer-50,51,0,10.0,DQN-ReLU-vf5-transfer
1587,transfer,DQN-ReLU-vf5-transfer-50,51,3,10.0,DQN-ReLU-vf5-transfer
1588,transfer,DQN-ReLU-vf5-transfer-50,51,2,10.0,DQN-ReLU-vf5-transfer
1589,transfer,DQN-ReLU-vf5-transfer-50,51,1,10.0,DQN-ReLU-vf5-transfer
1590,transfer,DQN-ReLU-transfer-119,120,4,7.02,DQN-ReLU-transfer
1591,transfer,DQN-ReLU-transfer-119,120,1,8.86,DQN-ReLU-transfer
1592,transfer,DQN-ReLU-transfer-119,120,2,2.65,DQN-ReLU-transfer
1593,transfer,DQN-ReLU-transfer-119,120,0,9.12,DQN-ReLU-transfer
1594,transfer,DQN-ReLU-transfer-119,120,3,7.720000000000001,DQN-ReLU-transfer
1595,transfer,DQN-ReLU-vf5-transfer-106,107,4,9.73,DQN-ReLU-vf5-transfer
1596,transfer,DQN-ReLU-vf5-transfer-106,107,3,9.03,DQN-ReLU-vf5-transfer
1597,transfer,DQN-ReLU-vf5-transfer-106,107,2,9.75,DQN-ReLU-vf5-transfer
1598,transfer,DQN-ReLU-vf5-transfer-106,107,0,8.77,DQN-ReLU-vf5-transfer
1599,transfer,DQN-ReLU-vf5-transfer-106,107,1,8.969999999999999,DQN-ReLU-vf5-transfer
1600,transfer,DQN-ReLU-transfer-163,164,1,8.29,DQN-ReLU-transfer
1601,transfer,DQN-ReLU-transfer-163,164,3,9.18,DQN-ReLU-transfer
1602,transfer,DQN-ReLU-transfer-163,164,4,7.42,DQN-ReLU-transfer
1603,transfer,DQN-ReLU-transfer-163,164,0,9.37,DQN-ReLU-transfer
1604,transfer,DQN-ReLU-transfer-163,164,2,5.88,DQN-ReLU-transfer
1605,transfer,DQN-ReLU-transfer-58,59,2,1.02,DQN-ReLU-transfer
1606,transfer,DQN-ReLU-transfer-58,59,0,9.46,DQN-ReLU-transfer
1607,transfer,DQN-ReLU-transfer-58,59,4,9.15,DQN-ReLU-transfer
1608,transfer,DQN-ReLU-transfer-58,59,3,8.18,DQN-ReLU-transfer
1609,transfer,DQN-ReLU-transfer-58,59,1,8.469999999999999,DQN-ReLU-transfer
1610,transfer,DQN-ReLU-vf5-transfer-150,151,3,9.98,DQN-ReLU-vf5-transfer
1611,transfer,DQN-ReLU-vf5-transfer-150,151,1,9.04,DQN-ReLU-vf5-transfer
1612,transfer,DQN-ReLU-vf5-transfer-150,151,2,9.28,DQN-ReLU-vf5-transfer
1613,transfer,DQN-ReLU-vf5-transfer-150,151,0,10.0,DQN-ReLU-vf5-transfer
1614,transfer,DQN-ReLU-vf5-transfer-150,151,4,9.14,DQN-ReLU-vf5-transfer
1615,transfer,DQN-ReLU-vf5-transfer-92,93,0,9.21,DQN-ReLU-vf5-transfer
1616,transfer,DQN-ReLU-vf5-transfer-92,93,1,9.1,DQN-ReLU-vf5-transfer
1617,transfer,DQN-ReLU-vf5-transfer-92,93,4,9.05,DQN-ReLU-vf5-transfer
1618,transfer,DQN-ReLU-vf5-transfer-92,93,3,9.36,DQN-ReLU-vf5-transfer
1619,transfer,DQN-ReLU-vf5-transfer-92,93,2,9.06,DQN-ReLU-vf5-transfer
1620,transfer,DQN-ReLU-transfer-54,55,1,9.72,DQN-ReLU-transfer
1621,transfer,DQN-ReLU-transfer-54,55,0,9.92,DQN-ReLU-transfer
1622,transfer,DQN-ReLU-transfer-54,55,3,9.74,DQN-ReLU-transfer
1623,transfer,DQN-ReLU-transfer-54,55,4,9.97,DQN-ReLU-transfer
1624,transfer,DQN-ReLU-transfer-54,55,2,10.0,DQN-ReLU-transfer
1625,transfer,DQN-ReLU-transfer-134,135,1,7.04,DQN-ReLU-transfer
1626,transfer,DQN-ReLU-transfer-134,135,4,5.47,DQN-ReLU-transfer
1627,transfer,DQN-ReLU-transfer-134,135,0,8.64,DQN-ReLU-transfer
1628,transfer,DQN-ReLU-transfer-134,135,2,7.49,DQN-ReLU-transfer
1629,transfer,DQN-ReLU-transfer-134,135,3,9.1,DQN-ReLU-transfer
1630,transfer,DQN-ReLU-transfer-142,143,3,9.44,DQN-ReLU-transfer
1631,transfer,DQN-ReLU-transfer-142,143,1,9.86,DQN-ReLU-transfer
1632,transfer,DQN-ReLU-transfer-142,143,2,9.88,DQN-ReLU-transfer
1633,transfer,DQN-ReLU-transfer-142,143,0,8.91,DQN-ReLU-transfer
1634,transfer,DQN-ReLU-transfer-142,143,4,9.14,DQN-ReLU-transfer
1635,transfer,DQN-ReLU-vf5-transfer-130,131,4,9.93,DQN-ReLU-vf5-transfer
1636,transfer,DQN-ReLU-vf5-transfer-130,131,2,9.33,DQN-ReLU-vf5-transfer
1637,transfer,DQN-ReLU-vf5-transfer-130,131,0,10.0,DQN-ReLU-vf5-transfer
1638,transfer,DQN-ReLU-vf5-transfer-130,131,1,9.83,DQN-ReLU-vf5-transfer
1639,transfer,DQN-ReLU-vf5-transfer-130,131,3,9.71,DQN-ReLU-vf5-transfer
1640,transfer,DQN-ReLU-vf5-transfer-31,32,0,9.96,DQN-ReLU-vf5-transfer
1641,transfer,DQN-ReLU-vf5-transfer-31,32,1,10.0,DQN-ReLU-vf5-transfer
1642,transfer,DQN-ReLU-vf5-transfer-31,32,2,9.57,DQN-ReLU-vf5-transfer
1643,transfer,DQN-ReLU-vf5-transfer-31,32,4,9.96,DQN-ReLU-vf5-transfer
1644,transfer,DQN-ReLU-vf5-transfer-31,32,3,9.87,DQN-ReLU-vf5-transfer
1645,transfer,DQN-ReLU-vf5-transfer-47,48,4,9.95,DQN-ReLU-vf5-transfer
1646,transfer,DQN-ReLU-vf5-transfer-47,48,2,9.99,DQN-ReLU-vf5-transfer
1647,transfer,DQN-ReLU-vf5-transfer-47,48,0,9.98,DQN-ReLU-vf5-transfer
1648,transfer,DQN-ReLU-vf5-transfer-47,48,1,10.0,DQN-ReLU-vf5-transfer
1649,transfer,DQN-ReLU-vf5-transfer-47,48,3,10.0,DQN-ReLU-vf5-transfer
1650,transfer,DQN-ReLU-transfer-155,156,0,5.739999999999999,DQN-ReLU-transfer
1651,transfer,DQN-ReLU-transfer-155,156,1,5.67,DQN-ReLU-transfer
1652,transfer,DQN-ReLU-transfer-155,156,3,9.05,DQN-ReLU-transfer
1653,transfer,DQN-ReLU-transfer-155,156,4,1.1700000000000002,DQN-ReLU-transfer
1654,transfer,DQN-ReLU-transfer-155,156,2,5.65,DQN-ReLU-transfer
1655,transfer,DQN-ReLU-vf5-transfer-11,12,0,9.94,DQN-ReLU-vf5-transfer
1656,transfer,DQN-ReLU-vf5-transfer-11,12,3,10.0,DQN-ReLU-vf5-transfer
1657,transfer,DQN-ReLU-vf5-transfer-11,12,2,9.48,DQN-ReLU-vf5-transfer
1658,transfer,DQN-ReLU-vf5-transfer-11,12,4,9.87,DQN-ReLU-vf5-transfer
1659,transfer,DQN-ReLU-vf5-transfer-11,12,1,9.03,DQN-ReLU-vf5-transfer
1660,transfer,DQN-ReLU-transfer-18,19,4,9.99,DQN-ReLU-transfer
1661,transfer,DQN-ReLU-transfer-18,19,3,10.0,DQN-ReLU-transfer
1662,transfer,DQN-ReLU-transfer-18,19,1,9.93,DQN-ReLU-transfer
1663,transfer,DQN-ReLU-transfer-18,19,0,9.97,DQN-ReLU-transfer
1664,transfer,DQN-ReLU-transfer-18,19,2,9.97,DQN-ReLU-transfer
1665,transfer,DQN-ReLU-vf5-transfer-85,86,4,9.32,DQN-ReLU-vf5-transfer
1666,transfer,DQN-ReLU-vf5-transfer-85,86,2,10.0,DQN-ReLU-vf5-transfer
1667,transfer,DQN-ReLU-vf5-transfer-85,86,0,9.4,DQN-ReLU-vf5-transfer
1668,transfer,DQN-ReLU-vf5-transfer-85,86,1,9.38,DQN-ReLU-vf5-transfer
1669,transfer,DQN-ReLU-vf5-transfer-85,86,3,9.59,DQN-ReLU-vf5-transfer
1670,transfer,DQN-ReLU-vf5-transfer-167,168,0,9.22,DQN-ReLU-vf5-transfer
1671,transfer,DQN-ReLU-vf5-transfer-167,168,4,9.88,DQN-ReLU-vf5-transfer
1672,transfer,DQN-ReLU-vf5-transfer-167,168,2,9.16,DQN-ReLU-vf5-transfer
1673,transfer,DQN-ReLU-vf5-transfer-167,168,1,9.98,DQN-ReLU-vf5-transfer
1674,transfer,DQN-ReLU-vf5-transfer-167,168,3,9.67,DQN-ReLU-vf5-transfer
1675,transfer,DQN-ReLU-vf5-transfer-89,90,4,9.67,DQN-ReLU-vf5-transfer
1676,transfer,DQN-ReLU-vf5-transfer-89,90,2,10.0,DQN-ReLU-vf5-transfer
1677,transfer,DQN-ReLU-vf5-transfer-89,90,1,10.0,DQN-ReLU-vf5-transfer
1678,transfer,DQN-ReLU-vf5-transfer-89,90,3,10.0,DQN-ReLU-vf5-transfer
1679,transfer,DQN-ReLU-vf5-transfer-89,90,0,10.0,DQN-ReLU-vf5-transfer
1680,transfer,DQN-ReLU-vf5-transfer-1,2,4,10.0,DQN-ReLU-vf5-transfer
1681,transfer,DQN-ReLU-vf5-transfer-1,2,1,9.99,DQN-ReLU-vf5-transfer
1682,transfer,DQN-ReLU-vf5-transfer-1,2,0,9.99,DQN-ReLU-vf5-transfer
1683,transfer,DQN-ReLU-vf5-transfer-1,2,3,9.95,DQN-ReLU-vf5-transfer
1684,transfer,DQN-ReLU-vf5-transfer-1,2,2,9.99,DQN-ReLU-vf5-transfer
1685,transfer,DQN-ReLU-transfer-79,80,3,9.74,DQN-ReLU-transfer
1686,transfer,DQN-ReLU-transfer-79,80,1,9.52,DQN-ReLU-transfer
1687,transfer,DQN-ReLU-transfer-79,80,4,8.3,DQN-ReLU-transfer
1688,transfer,DQN-ReLU-transfer-79,80,0,9.96,DQN-ReLU-transfer
1689,transfer,DQN-ReLU-transfer-79,80,2,9.43,DQN-ReLU-transfer
1690,transfer,DQN-ReLU-transfer-62,63,2,1.5,DQN-ReLU-transfer
1691,transfer,DQN-ReLU-transfer-62,63,1,7.32,DQN-ReLU-transfer
1692,transfer,DQN-ReLU-transfer-62,63,3,8.17,DQN-ReLU-transfer
1693,transfer,DQN-ReLU-transfer-62,63,4,6.58,DQN-ReLU-transfer
1694,transfer,DQN-ReLU-transfer-62,63,0,8.879999999999999,DQN-ReLU-transfer
1695,transfer,DQN-ReLU-transfer-123,124,1,6.67,DQN-ReLU-transfer
1696,transfer,DQN-ReLU-transfer-123,124,4,5.37,DQN-ReLU-transfer
1697,transfer,DQN-ReLU-transfer-123,124,0,7.640000000000001,DQN-ReLU-transfer
1698,transfer,DQN-ReLU-transfer-123,124,3,7.95,DQN-ReLU-transfer
1699,transfer,DQN-ReLU-transfer-123,124,2,7.2,DQN-ReLU-transfer
1700,transfer,DQN-ReLU-transfer-81,82,4,7.6,DQN-ReLU-transfer
1701,transfer,DQN-ReLU-transfer-81,82,1,9.5,DQN-ReLU-transfer
1702,transfer,DQN-ReLU-transfer-81,82,0,9.61,DQN-ReLU-transfer
1703,transfer,DQN-ReLU-transfer-81,82,3,9.31,DQN-ReLU-transfer
1704,transfer,DQN-ReLU-transfer-81,82,2,6.930000000000001,DQN-ReLU-transfer
1705,transfer,DQN-ReLU-transfer-15,16,3,10.0,DQN-ReLU-transfer
1706,transfer,DQN-ReLU-transfer-15,16,4,9.94,DQN-ReLU-transfer
1707,transfer,DQN-ReLU-transfer-15,16,1,10.0,DQN-ReLU-transfer
1708,transfer,DQN-ReLU-transfer-15,16,0,10.0,DQN-ReLU-transfer
1709,transfer,DQN-ReLU-transfer-15,16,2,10.0,DQN-ReLU-transfer
1710,transfer,DQN-ReLU-transfer-3,4,0,10.0,DQN-ReLU-transfer
1711,transfer,DQN-ReLU-transfer-3,4,4,10.0,DQN-ReLU-transfer
1712,transfer,DQN-ReLU-transfer-3,4,2,10.0,DQN-ReLU-transfer
1713,transfer,DQN-ReLU-transfer-3,4,3,10.0,DQN-ReLU-transfer
1714,transfer,DQN-ReLU-transfer-3,4,1,9.98,DQN-ReLU-transfer
1715,transfer,DQN-ReLU-vf5-transfer-66,67,4,10.0,DQN-ReLU-vf5-transfer
1716,transfer,DQN-ReLU-vf5-transfer-66,67,3,9.99,DQN-ReLU-vf5-transfer
1717,transfer,DQN-ReLU-vf5-transfer-66,67,0,8.85,DQN-ReLU-vf5-transfer
1718,transfer,DQN-ReLU-vf5-transfer-66,67,2,9.51,DQN-ReLU-vf5-transfer
1719,transfer,DQN-ReLU-vf5-transfer-66,67,1,9.99,DQN-ReLU-vf5-transfer
1720,transfer,DQN-ReLU-vf5-transfer-93,94,0,10.0,DQN-ReLU-vf5-transfer
1721,transfer,DQN-ReLU-vf5-transfer-93,94,1,9.1,DQN-ReLU-vf5-transfer
1722,transfer,DQN-ReLU-vf5-transfer-93,94,4,9.29,DQN-ReLU-vf5-transfer
1723,transfer,DQN-ReLU-vf5-transfer-93,94,2,9.19,DQN-ReLU-vf5-transfer
1724,transfer,DQN-ReLU-vf5-transfer-93,94,3,7.84,DQN-ReLU-vf5-transfer
1725,transfer,DQN-ReLU-transfer-139,140,1,9.82,DQN-ReLU-transfer
1726,transfer,DQN-ReLU-transfer-139,140,0,9.53,DQN-ReLU-transfer
1727,transfer,DQN-ReLU-transfer-139,140,2,9.97,DQN-ReLU-transfer
1728,transfer,DQN-ReLU-transfer-139,140,4,8.37,DQN-ReLU-transfer
1729,transfer,DQN-ReLU-transfer-139,140,3,9.5,DQN-ReLU-transfer
1730,transfer,DQN-FTA-transfer-60,60,4,9.54,DQN-FTA-transfer
1731,transfer,DQN-FTA-transfer-60,60,3,9.1,DQN-FTA-transfer
1732,transfer,DQN-FTA-transfer-60,60,2,9.11,DQN-FTA-transfer
1733,transfer,DQN-FTA-transfer-60,60,0,9.99,DQN-FTA-transfer
1734,transfer,DQN-FTA-transfer-60,60,1,9.93,DQN-FTA-transfer
1735,transfer,DQN-FTA-transfer-165,165,1,9.49,DQN-FTA-transfer
1736,transfer,DQN-FTA-transfer-165,165,3,9.07,DQN-FTA-transfer
1737,transfer,DQN-FTA-transfer-165,165,0,3.26,DQN-FTA-transfer
1738,transfer,DQN-FTA-transfer-165,165,4,9.23,DQN-FTA-transfer
1739,transfer,DQN-FTA-transfer-165,165,2,8.31,DQN-FTA-transfer
1740,transfer,DQN-FTA-transfer-50,50,4,9.59,DQN-FTA-transfer
1741,transfer,DQN-FTA-transfer-50,50,2,10.0,DQN-FTA-transfer
1742,transfer,DQN-FTA-transfer-50,50,0,9.08,DQN-FTA-transfer
1743,transfer,DQN-FTA-transfer-50,50,1,10.0,DQN-FTA-transfer
1744,transfer,DQN-FTA-transfer-50,50,3,9.83,DQN-FTA-transfer
1745,transfer,DQN-FTA-transfer-85,85,4,9.51,DQN-FTA-transfer
1746,transfer,DQN-FTA-transfer-85,85,1,9.15,DQN-FTA-transfer
1747,transfer,DQN-FTA-transfer-85,85,0,9.76,DQN-FTA-transfer
1748,transfer,DQN-FTA-transfer-85,85,2,9.97,DQN-FTA-transfer
1749,transfer,DQN-FTA-transfer-85,85,3,9.17,DQN-FTA-transfer
1750,transfer,DQN-FTA-transfer-95,95,4,9.78,DQN-FTA-transfer
1751,transfer,DQN-FTA-transfer-95,95,3,7.11,DQN-FTA-transfer
1752,transfer,DQN-FTA-transfer-95,95,1,9.02,DQN-FTA-transfer
1753,transfer,DQN-FTA-transfer-95,95,0,9.09,DQN-FTA-transfer
1754,transfer,DQN-FTA-transfer-95,95,2,9.16,DQN-FTA-transfer
1755,transfer,DQN-FTA-transfer-30,30,4,9.7,DQN-FTA-transfer
1756,transfer,DQN-FTA-transfer-30,30,3,10.0,DQN-FTA-transfer
1757,transfer,DQN-FTA-transfer-30,30,2,9.97,DQN-FTA-transfer
1758,transfer,DQN-FTA-transfer-30,30,0,9.27,DQN-FTA-transfer
1759,transfer,DQN-FTA-transfer-30,30,1,10.0,DQN-FTA-transfer
1760,transfer,DQN-FTA-transfer-70,70,2,10.0,DQN-FTA-transfer
1761,transfer,DQN-FTA-transfer-70,70,0,10.0,DQN-FTA-transfer
1762,transfer,DQN-FTA-transfer-70,70,1,10.0,DQN-FTA-transfer
1763,transfer,DQN-FTA-transfer-70,70,4,9.39,DQN-FTA-transfer
1764,transfer,DQN-FTA-transfer-70,70,3,9.98,DQN-FTA-transfer
1765,transfer,DQN-FTA-transfer-20,20,4,10.0,DQN-FTA-transfer
1766,transfer,DQN-FTA-transfer-20,20,2,10.0,DQN-FTA-transfer
1767,transfer,DQN-FTA-transfer-20,20,1,10.0,DQN-FTA-transfer
1768,transfer,DQN-FTA-transfer-20,20,0,10.0,DQN-FTA-transfer
1769,transfer,DQN-FTA-transfer-20,20,3,9.31,DQN-FTA-transfer
1770,transfer,DQN-FTA-transfer-155,155,4,9.14,DQN-FTA-transfer
1771,transfer,DQN-FTA-transfer-155,155,1,9.41,DQN-FTA-transfer
1772,transfer,DQN-FTA-transfer-155,155,2,9.11,DQN-FTA-transfer
1773,transfer,DQN-FTA-transfer-155,155,3,9.73,DQN-FTA-transfer
1774,transfer,DQN-FTA-transfer-155,155,0,9.71,DQN-FTA-transfer
1775,transfer,DQN-FTA-transfer-125,125,2,10.0,DQN-FTA-transfer
1776,transfer,DQN-FTA-transfer-125,125,3,9.03,DQN-FTA-transfer
1777,transfer,DQN-FTA-transfer-125,125,1,9.07,DQN-FTA-transfer
1778,transfer,DQN-FTA-transfer-125,125,0,9.12,DQN-FTA-transfer
1779,transfer,DQN-FTA-transfer-125,125,4,9.14,DQN-FTA-transfer
1780,transfer,DQN-FTA-transfer-5,5,2,10.0,DQN-FTA-transfer
1781,transfer,DQN-FTA-transfer-5,5,1,9.57,DQN-FTA-transfer
1782,transfer,DQN-FTA-transfer-5,5,3,9.63,DQN-FTA-transfer
1783,transfer,DQN-FTA-transfer-5,5,4,9.88,DQN-FTA-transfer
1784,transfer,DQN-FTA-transfer-5,5,0,9.99,DQN-FTA-transfer
1785,transfer,DQN-FTA-transfer-40,40,0,10.0,DQN-FTA-transfer
1786,transfer,DQN-FTA-transfer-40,40,2,10.0,DQN-FTA-transfer
1787,transfer,DQN-FTA-transfer-40,40,3,9.99,DQN-FTA-transfer
1788,transfer,DQN-FTA-transfer-40,40,4,9.13,DQN-FTA-transfer
1789,transfer,DQN-FTA-transfer-40,40,1,10.0,DQN-FTA-transfer
1790,transfer,DQN-FTA-transfer-145,145,4,9.5,DQN-FTA-transfer
1791,transfer,DQN-FTA-transfer-145,145,1,9.69,DQN-FTA-transfer
1792,transfer,DQN-FTA-transfer-145,145,3,10.0,DQN-FTA-transfer
1793,transfer,DQN-FTA-transfer-145,145,0,9.94,DQN-FTA-transfer
1794,transfer,DQN-FTA-transfer-145,145,2,9.02,DQN-FTA-transfer
1795,transfer,DQN-FTA-transfer-10,10,1,9.16,DQN-FTA-transfer
1796,transfer,DQN-FTA-transfer-10,10,3,9.42,DQN-FTA-transfer
1797,transfer,DQN-FTA-transfer-10,10,2,8.99,DQN-FTA-transfer
1798,transfer,DQN-FTA-transfer-10,10,0,9.65,DQN-FTA-transfer
1799,transfer,DQN-FTA-transfer-10,10,4,9.66,DQN-FTA-transfer
1800,transfer,DQN-FTA-transfer-115,115,2,9.13,DQN-FTA-transfer
1801,transfer,DQN-FTA-transfer-115,115,1,9.23,DQN-FTA-transfer
