,Environment,Algorithm,Goal,Hyperparameter,Value,AUC,Return,Successes
65,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-30,30,optimizer.alpha,0.0003,6.000000000000001,1113.8,0.7360996589453856
66,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-100,100,optimizer.alpha,0.0003,6.0,1113.8,0.7360996589453855
67,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-140,140,optimizer.alpha,0.0003,6.000000000000001,1113.8,0.7360996589453856
68,gridworldpartial_transfer_hyper_sweep,ARDQN-FTA-GridworldPartial-10,10,optimizer.alpha,0.0003,5.498,961.2,0.7125285340979911
69,gridworldpartial_transfer_hyper_sweep,ARDRQN-FTA-GridworldPartial-130,130,optimizer.alpha,0.0001,7.964,2489.4,0.9954791929382093
70,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-90,90,optimizer.alpha,0.0003,6.0,1113.8,0.7360996589453855
71,gridworldpartial_transfer_hyper_sweep,ARDRQN-FTA-GridworldPartial-110,110,optimizer.alpha,0.0001,7.964,2489.4,0.9954791929382093
72,gridworldpartial_transfer_hyper_sweep,ARDRQN-FTA-GridworldPartial-100,100,optimizer.alpha,0.0001,7.964,2489.4,0.9954791929382093
73,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-150,150,optimizer.alpha,0.0003,6.0,1113.8,0.7360996589453855
74,gridworldpartial_transfer_hyper_sweep,ARDRQN-ReLU-GridworldPartial-80,80,optimizer.alpha,0.0003,8.687999999999999,2704.6,0.9887274441570364
75,gridworldpartial_transfer_hyper_sweep,ARDQN-FTA-GridworldPartial-40,40,optimizer.alpha,0.0003,5.497999999999999,961.2,0.7125285340979909
76,gridworldpartial_transfer_hyper_sweep,ARDQN-FTA-GridworldPartial-200,200,optimizer.alpha,0.0003,5.498,961.2,0.712528534097991
77,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-20,20,optimizer.alpha,0.0003,6.0,1113.8,0.7360996589453855
78,gridworldpartial_transfer_hyper_sweep,ARDQN-FTA-GridworldPartial-140,140,optimizer.alpha,0.0003,5.498,961.2,0.7125285340979911
79,gridworldpartial_transfer_hyper_sweep,ARDRQN-ReLU-GridworldPartial-130,130,optimizer.alpha,0.0003,8.687999999999999,2704.6,0.9887274441570364
80,gridworldpartial_transfer_hyper_sweep,ARDRQN-ReLU-GridworldPartial-20,20,optimizer.alpha,0.0003,8.687999999999999,2704.6,0.9887274441570364
81,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-40,40,optimizer.alpha,0.0003,6.000000000000001,1113.8,0.7360996589453856
82,gridworldpartial_transfer_hyper_sweep,ARDRQN-FTA-GridworldPartial-90,90,optimizer.alpha,0.0001,7.964,2489.4,0.9954791929382093
83,gridworldpartial_transfer_hyper_sweep,ARDQN-ReLU-GridworldPartial-10,10,optimizer.alpha,0.0003,6.0,1113.8,0.7360996589453855
