,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
219,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-115,115,100000,2,9.05,3545.0,1.0
220,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-80,80,100000,0,9.77,6529.0,1.0
221,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-80,80,100000,3,9.69,6451.0,1.0
222,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-80,80,100000,1,8.48,4755.0,1.0
223,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-80,80,100000,4,9.79,6506.0,1.0
224,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-80,80,100000,2,9.64,6076.0,1.0
225,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-125,125,100000,3,9.73,5183.0,0.9983108108108107
226,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-125,125,100000,0,9.32,5067.0,1.0
227,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-125,125,100000,1,9.09,5033.0,1.0
228,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-125,125,100000,4,9.09,5056.0,1.0
229,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-125,125,100000,2,8.64,4581.0,1.0
230,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-140,140,100000,0,9.4,6523.0,1.0
231,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-140,140,100000,3,7.75,4844.0,1.0
232,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-140,140,100000,1,9.14,6129.0,0.9987277353689568
233,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-140,140,100000,4,9.64,6362.0,0.9985935302391
234,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-140,140,100000,2,9.54,6727.0,0.9987179487179488
235,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-10,10,100000,0,9.97,4273.0,1.0
